商品名称,物品编号,物品名称,单耗,单位
饱足搭档,SA01008,甜辣酱（大包）,30.0,g
饱足搭档,SA01009,番茄酱（大包）,30.0,g
饱足搭档,DR06002,盐,1.0,g
饱足搭档,PA99018,打包袋 (小号),2.0,pc
饱足搭档,SA01013,番茄酱（小包）,1.0,pc
饱足搭档,SA01010,辣椒酱（小包）,1.0,pc
饱足搭档,PA99005,外卖筒形薯盒,1.0,pc
饱足搭档,PA99016,托盘纸,3.0,pc
饱足搭档,SA02001,沙拉酱,30.0,g
饱足搭档,SE05002,辣味粉,20.0,g
饱足搭档,PA99017,五合一汉堡纸,2.0,pc
饱足搭档,PA99023,手套,3.0,pc
饱足搭档,FR01001,无骨方腿腿肉汉堡用,2.0,pc
饱足搭档,DR02002,炸鸡炸粉,20.0,g
饱足搭档,DR01001,汉堡面包,2.0,pc
饱足搭档,MK01019,生菜,30.0,g
饱足搭档,PA99008,4#全鸡袋,1.0,pc
饱足搭档,PA99025,一次性餐包,1.0,pc
饱足搭档,CK01002,鸡块,5.0,pc
饱足搭档,PA99014,大薯袋,1.0,pc
饱足搭档,SA01003,甜辣酱（小包）,1.0,pc
饱足搭档,PA99012,小号方底袋,1.0,pc
饱足搭档,SA01004,番茄酱 （小包）,1.0,pc
饱足搭档,BE01001,百事零度,25.0,g
饱足搭档,PA99034,食安封签,2.0,pc
饱足搭档,SE05001,BBQ酱,30.0,g
饱足搭档,BE01003,百事立顿红茶,25.0,g
饱足搭档,PA99020,单杯袋,1.0,pc
饱足搭档,BE01002,百事七喜,25.0,g
饱足超值4,DR02001,起酥油,20.0,g
饱足超值4,SE01001,腌泡粉,10.0,g
饱足超值4,PA99018,打包袋 (小号),2.0,pc
饱足超值4,SA01013,番茄酱（小包）,2.0,pc
饱足超值4,DR02002,炸鸡炸粉,10.0,g
饱足超值4,SA01010,辣椒酱（小包）,2.0,pc
饱足超值4,PA99013,小纸袋,2.0,pc
饱足超值4,FR01002,手枪腿,1.0,pc
饱足超值4,PA99008,4#全鸡袋,1.0,pc
饱足超值4,PA99025,一次性餐包,1.0,pc
饱足超值4,PA99014,大薯袋,1.0,pc
饱足超值4,SA01003,甜辣酱（小包）,1.0,pc
饱足超值4,SA01004,番茄酱 （小包）,1.0,pc
饱足超值4,CK01002,鸡块,5.0,pc
饱足超值4,PA99020,单杯袋,1.0,pc
饱足超值4,PA99001,16A 冷杯,1.0,pc
饱足超值4,BE01004,百事可乐原味,25.0,g
饱足超值4,PA99024,PLA尖头吸管,1.0,pc
饱足超值4,PA99027,哑光塑料封口膜,1.0,pc
饱足超值4,SA01008,甜辣酱（大包）,10.0,g
饱足超值4,CK02003,鸡棒,5.0,pc
饱足超值4,PA99016,托盘纸,1.0,pc
饱足超值4,SA01009,番茄酱（大包）,10.0,g
饱足超值4,PA99023,手套,1.0,pc
香辣汉堡套餐,PA99020,单杯袋,1.0,pc
香辣汉堡套餐,PA99001,16A 冷杯,1.0,pc
香辣汉堡套餐,BE01004,百事可乐原味,25.0,g
香辣汉堡套餐,PA99024,PLA尖头吸管,1.0,pc
香辣汉堡套餐,PA99027,哑光塑料封口膜,1.0,pc
香辣汉堡套餐,PA99006,中薯盒,1.0,pc
香辣汉堡套餐,FR02001,薯条细款7mm,150.0,g
香辣汉堡套餐,DR02001,起酥油,20.0,g
香辣汉堡套餐,SA01008,甜辣酱（大包）,10.0,g
香辣汉堡套餐,SA01009,番茄酱（大包）,10.0,g
香辣汉堡套餐,DR06002,盐,1.0,g
香辣汉堡套餐,PA99018,打包袋 (小号),1.0,pc
香辣汉堡套餐,SA01013,番茄酱（小包）,1.0,pc
香辣汉堡套餐,SA01010,辣椒酱（小包）,1.0,pc
香辣汉堡套餐,PA99005,外卖筒形薯盒,1.0,pc
香辣汉堡套餐,PA99016,托盘纸,1.0,pc
香辣汉堡套餐,DR02002,炸鸡炸粉,30.0,g
香辣汉堡套餐,FR01001,无骨方腿腿肉汉堡用,1.0,pc
香辣汉堡套餐,GE99003,餐巾纸,1.0,pc
香辣汉堡套餐,PA99017,五合一汉堡纸,1.0,pc
香辣汉堡套餐,SA02001,沙拉酱,15.0,g
香辣汉堡套餐,SE01001,腌泡粉,3.0,g
香辣汉堡套餐,DR06001,"汉堡面包尺寸 4""",1.0,pc
香辣汉堡套餐,VE00004,生菜,15.0,g
香辣汉堡套餐,BE01001,百事零度,1.0,g
香辣汉堡套餐,BE01003,百事立顿红茶,1.0,g
香辣鸡腿堡套餐MCK,SA02001,沙拉酱,15.0,g
鸡5块，可挑选块数,DR02001,起酥油,30.0,g
鸡5块，可挑选块数,SE01001,腌泡粉,30.0,g
鸡5块，可挑选块数,PA99023,手套,3.0,pc
鸡5块，可挑选块数,BE01004,百事可乐原味,75.0,g
鸡5块，可挑选块数,FR05001,十块鸡,3.0,pc
鸡5块，可挑选块数,DR02002,炸鸡炸粉,30.0,g
鸡5块，可挑选块数,SA01008,甜辣酱（大包）,30.0,g
鸡5块，可挑选块数,SA01009,番茄酱（大包）,30.0,g
鸡5块，可挑选块数,PA99016,托盘纸,3.0,pc
鸡米花套餐,PA99001,16A 冷杯,2.0,pc
鸡米花套餐,BE01004,百事可乐原味,50.0,g
鸡米花套餐,PA99024,PLA尖头吸管,2.0,pc
鸡米花套餐,PA99027,哑光塑料封口膜,2.0,pc
鸡米花套餐,CK02004,肉丁（原味米花）,12.0,pc
鸡米花套餐,MK01020,黄瓜片,20.0,g
鸡米花套餐,PA01006,酱料盒（堂食）,1.0,pc
鸡米花套餐,PA99006,中薯盒,1.0,pc
鸡米花套餐,PA02001,塑料叉勺 100pcs*20pack,1.0,pc
鸡米花套餐,FR02001,薯条细款7mm,150.0,g
鸡米花套餐,DR02001,起酥油,10.0,g
鸡米花套餐,SA01008,甜辣酱（大包）,10.0,g
鸡米花套餐,DR01002,香米,150.0,g
鸡米花套餐,MK01016,香辣蘸料,40.0,g
鸡米花套餐,PA01002,塑料碗盒（方盒）,1.0,pc
鸡米花套餐,PA99016,托盘纸,1.0,pc
鸡米花套餐,SA01009,番茄酱（大包）,10.0,g
鸡米花套餐,PA99023,手套,1.0,pc
鸡米花套餐,PA99003,鸡米花盒,1.0,pc
鸡米花套餐,PA99018,打包袋 (小号),1.0,pc
鸡米花套餐,SA01013,番茄酱（小包）,1.0,pc
鸡翅套餐,PA99020,单杯袋,1.0,pc
鸡翅套餐,PA99001,16A 冷杯,1.0,pc
鸡翅套餐,BE01004,百事可乐原味,25.0,g
鸡翅套餐,PA99024,PLA尖头吸管,1.0,pc
鸡翅套餐,PA99027,哑光塑料封口膜,1.0,pc
鸡翅套餐,PA99006,中薯盒,1.0,pc
鸡翅套餐,FR02001,薯条细款7mm,150.0,g
鸡翅套餐,DR02001,起酥油,20.0,g
鸡翅套餐,SA01008,甜辣酱（大包）,20.0,g
鸡翅套餐,SA01009,番茄酱（大包）,20.0,g
鸡翅套餐,DR06002,盐,1.0,g
鸡翅套餐,PA99018,打包袋 (小号),1.0,pc
鸡翅套餐,SA01013,番茄酱（小包）,1.0,pc
鸡翅套餐,SA01010,辣椒酱（小包）,1.0,pc
鸡翅套餐,PA99005,外卖筒形薯盒,1.0,pc
鸡翅套餐,PA99016,托盘纸,2.0,pc
鸡翅套餐,FR05001,十块鸡,2.0,pc
鸡翅套餐,DR02002,炸鸡炸粉,10.0,g
鸡翅套餐,PA99023,手套,1.0,pc
鸡翅套餐,BE02002,橙C粉,12.0,g
鸡翅套餐,SE01001,腌泡粉,10.0,g
鸡翅套餐,BE02001,泰式奶茶粉,12.0,g
鸡翅套餐,PA99015,500PP杯（U型）,1.0,pc
鸡翅套餐,BE01001,百事零度,1.0,g
鸡翅套餐,BE01002,百事七喜,1.0,g
鸡翅套餐,BE01003,百事立顿红茶,1.0,g
鸡翅尖套装,BE02005,荔枝味粉,14.0,g
鸡翅尖套装,PA99001,16A 冷杯,1.0,pc
鸡翅尖套装,PA99020,单杯袋,1.0,pc
鸡翅尖套装,PA99024,PLA尖头吸管,1.0,pc
鸡翅尖套装,PA99027,哑光塑料封口膜,1.0,pc
鸡翅尖套装,DR02001,J起酥油,10.0,g
鸡翅尖套装,DR02002,炸鸡炸粉,15.0,g
鸡翅尖套装,FR01004,翅根,1.0,pc
鸡翅尖套装,SA01001,甜辣酱（大包）,5.0,g
鸡翅尖套装,SE01001,腌泡粉,1.5,g
鸡翅尖套装,SE05001,BBQ酱,5.0,g
鸡翅尖套装,PA99035,小船盒,1.0,pc
鸡翅尖套装,SA01009,番茄酱（大包）,5.0,g
鸡翅尖套装,BE01004,百事可乐原味,25.0,g
鸡翅尖套装,BE01001,百事零度,1.0,g
鸡肉卷套餐,PA99020,单杯袋,1.0,pc
鸡肉卷套餐,PA99001,16A 冷杯,1.0,pc
鸡肉卷套餐,BE01004,百事可乐原味,25.0,g
鸡肉卷套餐,PA99024,PLA尖头吸管,1.0,pc
鸡肉卷套餐,PA99027,哑光塑料封口膜,1.0,pc
鸡肉卷套餐,PA99006,中薯盒,1.0,pc
鸡肉卷套餐,FR02001,薯条细款7mm,150.0,g
鸡肉卷套餐,DR02001,起酥油,20.0,g
鸡肉卷套餐,SA01008,甜辣酱（大包）,20.0,g
鸡肉卷套餐,SA01009,番茄酱（大包）,20.0,g
鸡肉卷套餐,DR06002,盐,1.0,g
鸡肉卷套餐,PA99018,打包袋 (小号),1.0,pc
鸡肉卷套餐,SA01013,番茄酱（小包）,1.0,pc
鸡肉卷套餐,SA01010,辣椒酱（小包）,1.0,pc
鸡肉卷套餐,PA99005,外卖筒形薯盒,1.0,pc
鸡肉卷套餐,PA99016,托盘纸,2.0,pc
鸡肉卷套餐,SA02001,沙拉酱,15.0,g
鸡肉卷套餐,PA99017,五合一汉堡纸,1.0,pc
鸡肉卷套餐,FR03001,8寸面饼,1.0,pc
鸡肉卷套餐,MK01019,生菜,15.0,g
鸡肉卷套餐,PA99023,手套,1.0,pc
鸡肉卷套餐,FR01001,无骨方腿腿肉汉堡用,1.0,pc
鸡肉卷套餐,DR02002,炸鸡炸粉,10.0,g
鸡肉卷套餐MCK,SA02001,沙拉酱,15.0,g
鸡肉汉堡,SA02001,沙拉酱,15.0,g
鸡肉汉堡,SE05002,辣味粉,10.0,g
鸡肉汉堡,PA99017,五合一汉堡纸,1.0,pc
鸡肉汉堡,DR02001,起酥油,10.0,g
鸡肉汉堡,PA99023,手套,1.0,pc
鸡肉汉堡,FR01001,无骨方腿腿肉汉堡用,1.0,pc
鸡肉汉堡,DR02002,炸鸡炸粉,10.0,g
鸡肉汉堡,SA01008,甜辣酱（大包）,10.0,g
鸡肉汉堡,DR01001,汉堡面包,1.0,pc
鸡肉汉堡,SA01009,番茄酱（大包）,10.0,g
鸡肉汉堡,MK01019,生菜,15.0,g
鸡肉汉堡,PA99016,托盘纸,1.0,pc
鸡肉汉堡,PA99025,一次性餐包,1.0,pc
鸡肉汉堡,PA99034,食安封签,1.0,pc
鸡肉汉堡,SA01013,番茄酱（小包）,1.0,pc
鸡肉汉堡,SE05001,BBQ酱,15.0,g
鸡腿饭,PA99001,16A 冷杯,2.0,pc
鸡腿饭,BE01004,百事可乐原味,50.0,g
鸡腿饭,PA99024,PLA尖头吸管,2.0,pc
鸡腿饭,PA99027,哑光塑料封口膜,2.0,pc
鸡腿饭,PA99019,打包袋 (大号),1.0,pc
鸡腿饭,PA99025,一次性餐包,1.0,pc
鸡腿饭,MK01020,黄瓜片,20.0,g
鸡腿饭,PA01006,酱料盒（堂食）,1.0,pc
鸡腿饭,SE05002,辣味粉,10.0,g
鸡腿饭,FR01003,鸡腿,1.0,pc
鸡腿饭,PA02001,塑料叉勺 100pcs*20pack,1.0,pc
鸡腿饭,FR02001,薯条细款7mm,150.0,g
鸡腿饭,DR02001,起酥油,10.0,g
鸡腿饭,SA01008,甜辣酱（大包）,10.0,g
鸡腿饭,DR01002,香米,150.0,g
鸡腿饭,MK01016,香辣蘸料,40.0,g
鸡腿饭,DR02002,炸鸡炸粉,10.0,g
鸡腿饭,PA01002,塑料碗盒（方盒）,1.0,pc
鸡腿饭,PA99005,外卖筒形薯盒,1.0,pc
鸡腿饭,PA99016,托盘纸,1.0,pc
鸡腿饭,SA01009,番茄酱（大包）,10.0,g
鸡腿饭套餐,PA99020,单杯袋,1.0,pc
鸡腿饭套餐,PA99001,16A 冷杯,2.0,pc
鸡腿饭套餐,BE01004,百事可乐原味,50.0,g
鸡腿饭套餐,PA99024,PLA尖头吸管,2.0,pc
鸡腿饭套餐,PA99027,哑光塑料封口膜,2.0,pc
鸡腿饭套餐,PA99019,打包袋 (大号),1.0,pc
鸡腿饭套餐,PA99025,一次性餐包,1.0,pc
鸡腿饭套餐,MK01020,黄瓜片,20.0,g
鸡腿饭套餐,PA01006,酱料盒（堂食）,1.0,pc
鸡腿饭套餐,SE05002,辣味粉,10.0,g
鸡腿饭套餐,FR01003,鸡腿,1.0,pc
鸡腿饭套餐,PA02001,塑料叉勺 100pcs*20pack,1.0,pc
鸡腿饭套餐,FR02001,薯条细款7mm,150.0,g
鸡腿饭套餐,DR02001,起酥油,10.0,g
鸡腿饭套餐,SA01008,甜辣酱（大包）,10.0,g
鸡腿饭套餐,DR01002,香米,150.0,g
鸡腿饭套餐,MK01016,香辣蘸料,40.0,g
鸡腿饭套餐,DR02002,炸鸡炸粉,10.0,g
鸡腿饭套餐,PA01002,塑料碗盒（方盒）,1.0,pc
鸡腿饭套餐,PA99005,外卖筒形薯盒,1.0,pc
鸡腿饭套餐,PA99016,托盘纸,1.0,pc
鸡腿饭套餐,SA01009,番茄酱（大包）,10.0,g
鸡腿饭套餐,PA99006,中薯盒,1.0,pc
鸡腿饭套餐,PA99023,手套,1.0,pc
鸡腿饭套餐,SE05001,BBQ酱,15.0,g
鸡腿饭套餐,BE01001,百事零度,1.0,g
鸡腿饭套餐,BE01003,百事立顿红茶,1.0,g
鸡腿饭套餐,BE02005,荔枝味粉,14.0,g
