商品名称,物品编号,物品名称,单耗,单位
Eclair Festival - 快餐盒,PA99013,小纸袋,1.0,pc
Eclair Festival - 快餐盒,PA99016,托盘纸,1.0,pc
Eclair Festival - 快餐盒,SA01002,番茄酱（大包）,10.0,g
Eclair Festival - 快餐盒,CK01002,鸡块,5.0,pc
Eclair Festival - 快餐盒,CK02003,鸡棒,5.0,pc
Eclair Festival - 快餐盒,CK02004,肉丁（原味米花）,12.0,pc
Eclair Festival - 快餐盒,PA99003,鸡米花盒,1.0,pc
Eclair Festival - 快餐盒,SA01008,辣椒酱（大包）,10.0,g
Eclair Festival - 快餐盒,SA01009,番茄酱（大包）,10.0,g
Eclair Festival - 快餐盒,DR06002,盐,1.0,g
